,0,1,2,3,4,5,6
0,Literacy (7+) rate of 2001 & 2011,,,,,,
1,,,,,,,
2, Upazila,2001 - Male,2001 - Female,2001 - Both,2011 - Male,2011 - Female,2011 - Both
3,Chhagalnaiya,66.9,59.2,63.0,65.3,61.6,63.4
4,Daganbhuiyan,58.3,52.9,55.5,58.7,58.8,58.8
5,Feni Sadar,56.2,49.8,53.0,64.6,61.1,62.8
6,Fulgazi,57.2,53.3,55.5,62.0,58.1,60.0
7,Parshuram,57.8,52.5,55.1,60.1,57.5,58.8
8,Sonagazi,51.4,44.8,48.0,52.8,50.5,51.6
9,Average,57.5,51.2,54.3,61.1,58.3,59.6
