,0,1,2,3,4,5,6,7,8
0,"Number of school  college (operating jointly), teacher and student 2011",,,,,,,,
1,Feni,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of  Institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Chhagalnaiya,2,18,4,22,292,307,599,27
5,Daganbhuiyan,1,17,3,20,531,649,1180,59
6,Feni Sadar,0,0,0,0,0,0,0,0
7,Fulgazi,2,44,10,54,508,687,1195,22
8,Parshuram,1,14,3,17,249,317,566,33
9,Sonagazi,0,0,0,0,0,0,0,0
10,Total,6,93,20,113,1580,1960,3540,31
