,0,1,2,3,4,5
0,Average rate of vehicle per kilo meter 2011,,,,,
1,Feni,,,,,
2,(Rate in taka),,,,,
3, Upazila,Vehicle - Rickshaw,Vehicle - Rickshaw van,Vehicle - Easy bike,Vehicle - Auto rickshaw,Vehicle - Tempo
4,Chhagalnaiya,7,0,6,5,4
5,Daganbhuiyan,10,8,5,5,3
6,Feni Sadar,15,0,5,10,5
7,Fulgazi,10,20,5,5,3
8,Parshuram,10,0,5,5,10
9,Sonagazi,5,10,0,3,0
10,Average,9,12,5,6,5
