,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,,,,,,,
2, Upazila,Cow  buffalo - Holding number,Cow  buffalo - Number of animal,Goat - Holding number,Goat - Number of goat,Sheep - Holding number,Sheep - Number of sheep
3,Chhagalnaiya,8326,8740,684,8691,0,0
4,Daganbhuiyan,10984,21346,2807,4878,526,2250
5,Feni Sadar,9864,25284,4100,6335,14,63
6,Fulgazi,18259,34398,1556,4331,57,265
7,Parshuram,8441,18389,2068,5622,48,251
8,Sonagazi,12387,26447,2747,7882,155,1461
9,Total,68261,134604,13962,37739,800,4290
