,0,1,2,3
0,Length of embankment road  canal 2011,,,
1,(Kilometer),,,
2,Upazila,Embankment road,Canal,Others road
3,Chhagalnaiya,2.1,20,0
4,Daganbhuiyan,0,0,0
5,Feni Sadar,0,0,0
6,Fulgazi,60,75,171
7,Chhagalnaiya,8,0,468
8,Daganbhuiyan,12,0,622
9,Total,96.1,199,171
