,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila Upazila Azmirigonj Bahubal Baniachang Chunarughat Habiganj Sadar Lakhai Madhabpur Nabiganj Total,Lentil (Masur) Area 7 0 7 0 0 395 26 0 435,Lentil (Masur) Production 3 0 3 0 0 215 6 0 227,Mug Area 0 0 0 0 0 0 0 0 0,Mug Production 0 0 0 0 0 0 0 0 0,Maize Area 0 0 0 0 0 0 0 0,Maize Production 0 0 0 0 0 0 0 0 0
3, Upazila,Lentil (Masur),Lentil (Masur),Mug,Mug,Maize,Maize
4, Upazila,Area,Production,Area,Production,Area,Production
5,Azmirigonj,6,3,0,0,0,0
6,Bahubal,0,0,0,0,0,0
7,Baniachang,5,2,0,0,0,0
8,Chunarughat,0,0,0,0,0,0
9,Habiganj Sadar,0,0,0,0,0,0
10,Lakhai,395,295,0,0,0,0
11,Madhabpur,24,5,0,0,0,0
12,Nabiganj,0,0,0,0,0,0
13,Total,430,304,0,0,0,0
