,0,1,2,3,4
0,Number of auto rice mill and person engaged 2011,,,,
1,"
Upazila","
Unit",Person engaged,Person engaged,Person engaged
2,"
Upazila","
Unit",Male,Female,Total
3,Azmirigonj,2,0,15,15
4,Bahubal,3,3,63,66
5,Baniachang,0,0,0,0
6,Chunarughat,3,6,30,36
7,Habiganj Sadar,6,4,93,97
8,Lakhai,0,0,0,0
9,Madhabpur,0,0,0,0
10,Nabiganj,0,0,0,0
11,Total,14,13,201,214
