,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,"
Upazila",Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,"
Upazila",Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Azmirigonj,5,2500,0,0,0,0,0,0
5,Bahubal,2,1000,0,0,0,0,0,0
6,Baniachang,1,500,0,0,0,0,0,0
7,Chunarughat,2,1000,0,0,0,0,0,0
8,Habiganj Sadar,2,6000,1,3000,0,0,0,0
9,Lakhai,2,1000,0,0,0,0,0,0
10,Madhabpur,3,1500,3,370,2,80,0,0
11,Nabiganj,1,500,0,0,0,0,0,0
12,Total,18,14000,4,3370,2,80,0,0
