,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,Gaibandha,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of  college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Fulchhari,6,116,11,127,2144,500,2644,21
5,Gaibandha Sadar,3,74,21,95,1091,1109,1200,13
6,Gobindaganj,10,303,64,367,4657,2974,7631,21
7,Palashbari,6,159,41,200,1614,1016,2630,13
8,Sadullapur,9,63,29,92,2280,1480,3760,41
9,Saghata,5,125,25,150,1146,684,1789,12
10,Sundarganj,11,184,14,198,1610,1490,3100,16
11,Total,50,1024,205,1229,14542,9253,22754,19
