,0,1,2,3,4,5
0,Sanction post of Government employee by category 2011,,,,,
1,Gaibandha,,,,,
2,,,,,,
3,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of total employee
4,Fulchhari,34,36,630,117,817
5,Gaibandha Sadar,210,415,2310,156,3091
6,Gobindaganj,63,63,1375,164,1665
7,Palashbari,77,58,815,186,1136
8,Sadullapur,32,24,646,250,952
9,Saghata,25,40,488,30,583
10,Sundarganj,34,94,1394,321,1843
11,Total,475,730,7658,1224,10087
