,0,1,2,3,4,5,6,7,8
0,"Number of registered primary school (class I-V), teacher and student 2011",,,,,,,,
1,Gaibandha,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of registered primary school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Fulchhari,48,124,53,177,4004,4055,8059,46
5,Gaibandha Sadar,71,166,95,261,6835,6695,13530,52
6,Gobindaganj,102,153,210,363,9508,9507,19015,52
7,Palashbari,120,260,214,474,12502,12728,25230,53
8,Sadullapur,104,229,151,380,9314,9216,18530,48
9,Saghata,70,200,220,420,10200,9800,20000,48
10,Sundarganj,85,206,99,305,9857,10678,20535,67
11,Total,600,1338,1042,2380,62220,62679,124899,52
