,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,,,,,
2,Upazila,Number of unit,Person engaged Family,Person engaged Hired,Person engaged Total
3,Atwari,117,210,148,358
4,Boda,157,393,0,393
5,Debiganj,259,0,0,259
6,Panchagarh Sadar,75,225,0,225
7,Tentulia,10,12,50,62
8,Total,618,840,198,1297
