,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pepper - Area,Pepper - Production,Onion - Area,Onion - Production,Garlic - Area,Garlic - Production
3,Bhurungamari,490,245,115,216,48,50
4,Char Rajibpur,835,608,500,1319,100,280
5,Chilmari,201,160,100,130,60,42
6,Kurigram Sadar,500,490,250,170,55,37
7,Nageshwari,72,27,120,175,30,24
8,Phulbari,400,200,55,82,26,38
9,Rajarhat,40,40,63,137,70,90
10,Raumari,28,42,62,45,21,10
11,Ulipur,178,152,290,580,130,208
12,Total,2744,1964,1555,2853,540,779
