,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,Upazila,Food godown - Number,Food godown - Capacity,Fertilizer godown - Number,Fertilizer godown - Capacity,Jute godown - Number,Jute godown - Capacity,Other godown - Number,Other godown - Capacity
3,Bhurungamari,1,2000,10,250,0,0,0,0
4,Char Rajibpur,5,1000,8,400,10,300,12,400
5,Chilmari,3,2000,0,0,10,100,5,50
6,Kurigram Sadar,10,325000,3,2500,3,5600,6,2500
7,Nageshwari,2,1500,6,175,0,0,0,0
8,Phulbari,3,3000,0,0,1,850,0,0
9,Rajarhat,2,2000,0,0,0,0,0,0
10,Raumari,2,1000,0,0,1,500,0,0
11,Ulipur,30,7000,6,1800,7,1225,0,0
12,Total,58,344500,33,5125,32,8575,23,2950
