,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,Kurigram,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bhurungamari,19,240,41,281,850,1717,2567,9
5,Char Rajibpur,6,93,3,96,739,721,1460,15
6,Chilmari,12,194,18,212,1305,1015,2370,11
7,Kurigram Sadar,42,456,30,486,10464,5699,16163,33
8,Nageshwari,38,452,190,642,4290,4210,8500,13
9,Phulbari,18,256,27,283,1434,1191,2625,9
10,Rajarhat,29,416,44,460,2524,2675,5199,11
11,Raumari,15,192,15,207,1100,1400,2500,12
12,Ulipur,54,762,79,841,5050,7596,12646,15
13,Total,233,3061,447,3508,27756,26224,54030,15
