,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2,Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bhurungamari,15,53,7,60,720,835,1555,26
4,Char Rajibpur,6,21,2,23,192,186,378,16
5,Chilmari,12,48,8,56,813,746,1559,28
6,Kurigram Sadar,11,40,15,55,5300,2855,8155,148
7,Nageshwari,24,87,18,105,647,553,1200,11
8,Phulbari,6,24,2,26,310,253,563,22
9,Rajarhat,11,43,0,43,520,434,954,22
10,Raumari,11,39,0,39,120,130,250,6
11,Ulipur,133,532,0,532,6510,7075,13585,25
12,Total,229,887,52,939,15132,13067,28199,30
