,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,Kurigram,,,,,,
2,,,,,,,
3,Upazila,Paddy - Total area,Paddy - Irrigated area,Wheat - Total area,Wheat - Irrigated area,Potato - Total area,Potato - Irrigated area
4,Bhurungamari,53240,29962,4292,4292,500,500
5,Char Rajibpur,7671,5175,878,878,49,49
6,Chilmari,20321,8543,1057,1057,182,182
7,Kurigram Sadar,47300,23979,1669,1669,1404,1404
8,Nageshwari,80750,38284,3917,3917,733,733
9,Phulbari,39026,20807,1864,1864,564,564
10,Rajarhat,37177,20258,539,539,1739,1739
11,Raumari,43967,24897,2118,2118,101,101
12,Ulipur,80190,37820,2761,2761,1081,1081
13,Total,419757,209725,19095,19095,6353,6353
