,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pumpkin - Area,Pumpkin - Production,Parble (potol) - Area,Parble (potol) - Production,Cabbage - Area,Cabbage - Production
3,Bhurungamari,47,108,84,130,225,576
4,Char Rajibpur,74,270,30,120,62,312
5,Chilmari,38,65,12,13,13,58
6,Kurigram Sadar,40,100,50,50,50,47
7,Nageshwari,35,101,250,555,32,113
8,Phulbari,24,155,40,76,160,480
9,Rajarhat,60,252,25,40,26,204
10,Raumari,23,33,7,15,11,26
11,Ulipur,208,408,76,190,70,504
12,Total,549,1492,574,1189,649,2320
