,0,1,2,3,4,5,6
0,"Area, population and density of population by municipality 2011",,,,,,
1,Bhola,,,,,,
2,,,,,,,
3,Upazila/ Municipality,Name of municipality,Area (In sq. k.m.),Population Census-2011 - Male,Population Census-2011 - Female,Population Census-2011 - Both sex,Density per sq.k.m.
4,Bhola Sadar,Bhola,12.66,24493,22984,47477,3750
5,Burhanuddin,Burhanuddin,3.25,6753,6357,13110,4034
6,Char Fasson,Char Fasson,9.49,10172,9473,19595,2065
7,Daulatkhan,Daulatkhan,2.5,8535,8143,16728,6691
8,Lalmohan,Lalmohan,8.79,10388,10134,20522,2335
9,Total,,36.69,60341,57091,117432,3201
