,0,1,2,3,4,5,6,7,8
0,"Number of secondary school, teacher and student by municipality 2011",,,,,,,,
1,Bhola,,,,,,,,
2,,,,,,,,,
3, Municipality,Number of Inst.,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bhola Sadar,14,116,94,210,2625,2275,4900,23
5,Burhanuddin,3,29,10,39,523,490,1013,26
6,Char Fasson,3,27,15,31,977,844,1821,59
7,Daulatkhan,4,17,26,43,991,811,1802,42
8,Lalmohan,7,56,18,74,737,936,1673,23
9,Total,31,245,163,397,5853,5356,11209,29
