,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in the following years",,,,
1,Bhola,,,,
2,(Area in acre and production in metric ton),,,,
3,Upazila,2010-11 - Area,2010-11 - Production,2009-10 - Area,2009-10 - Production
4,Bhola Sadar,2025,7279,4271,15914
5,Burhanuddin,343,1698,321,1586
6,Char Fasson,6336,191092,6315,20986
7,Daulatkhan,44,55.56,43,62.26
8,Lalmohan,275,486,291,513
9,Manpura,0,0,0,0
10,Tazumuddin,48,2077,47,2077
11,Total,9071,202687.56,11288,41138.26
