,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other 2010-2011",,,,,,
1,Bhola,,,,,,
2,(Area in Acre),,,,,,
3, Upazila,Pond - Number,Pond - Area,Dhighee - Number,Dhighee - Area, Other area, Total Area
4,Bhola Sadar,10722,2240,10,12,224,2476
5,Burhanuddin,4108,1033,0,0,83,1116
6,Char Fasson,2767,5845,0,0,17280,5845
7,Daulatkhan,4958,495,2,6.7,3130,6089.7
8,Lalmohan,8108,2484,0,0,405,2889
9,Manpura,5000,1000,4,9.978,1950,2959.978
10,Tazumuddin,3800,1140,30,24,15,30
11,Total,39463,14237,46,52.678,23087,21405.68
