,0,1,2,3,4
0,"Number of branch of specialized bank (Krishi, Co-operative etc.) 2011",,,,
1,Bhola,,,,
2,(Figures in lac Tk),,,,
3, Upazila,Number of All Branch,Number of Employees,Number of Savings A/C,Number of current A/C
4,Bhola Sadar,3,31,7626,1057
5,Burhanuddin,2,12,12712,63
6,Char Fasson,6,36,42013,168
7,Daulatkhan,1,11,7000,150
8,Lalmohan,2,14,11549,60
9,Manpura,1,9,3005,48
10,Tazumuddin,1,10,11000,200
11,Total,16,123,94905,1746
