,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,,,,,,,
2, Upazila, Total holding,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads
3, Upazila, Total holding,1-3 head,4-6 head,7-9 head,10-15 head,15 head & above
4,Daulotpur,32349,11159,4962,0,0,0
5,Gheor,11309,9156,2038,102,11,2
6,Horirampur,9986,0,0,33390,0,0
7,Manikganj Sadar,36698,15378,9712,7214,4394,0
8,Saturia,22000,17000,4000,600,300,100
9,Shibalaya,20743,20356,285,65,25,12
10,Singair,19663,12885,5215,962,517,84
11,Total,152748,85934,26212,42333,5247,198
