,0,1,2,3,4,5,6
0,Area and production of oil seed by type 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Rape & mustard,Rape & mustard,Ground nut,Ground nut,Til,Til
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Daulotpur,15130,5449,1155,577,1400,890
5,Gheor,16425,7968,20,11,1860,789
6,Horirampur,901,3576,2185,991,43,11
7,Manikganj Sadar,185,76,0,0,0,0
8,Saturia,141,54,0,0,0,0
9,Shibalaya,5410,2164,140,98,2060,824
10,Singair,5277,1530,0,0,328,71
11,Total,43469,20817,3500,1677,5691,2585
