,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,"
Upazila",Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,"
Upazila",Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Daulotpur,1,1000,0,0,0,0,0,0
5,Gheor,3,1500,0,0,0,0,0,0
6,Horirampur,2,1500,0,0,0,0,0,0
7,Manikganj Sadar,13,5000,1,1000,0,0,5,6500
8,Saturia,2,1000,0,0,0,0,0,0
9,Shibalaya,2,900,0,0,0,0,0,0
10,Singair,2,1500,1,500,0,0,0,0
11,Total,25,12400,2,1500,0,0,5,6500
