,0,1,2,3,4,5,6,7
0,Number of existing family planning personnel 2011,,,,,,,
1,Upazila,TFPO,MO,FPI,TFPA,FWV,FWA,"Midwife or
SBA"
2,Daulotpur,1,0,3,1,5,31,21
3,Gheor,1,1,4,2,8,33,0
4,Horirampur,1,2,10,3,7,43,3
5,Manikganj Sadar,1,2,10,2,15,45,0
6,Saturia,1,2,4,3,9,32,1
7,Shibalaya,1,1,7,3,7,37,1
8,Singair,1,2,10,3,11,52,22
9,Total,7,10,48,17,62,273,48
