,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Sonali bank,Sonali bank,Sonali bank,Sonali bank,Sonali bank,Janata bank,Janata bank,Janata bank,Janata bank,Janata bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Bhandaria,1,19918,91,899,29,0,0,0,0,0
6,Kawkhali,1,9778,230,473,19,0,0,0,0,0
7,Mathbaria,2,16272,570,161,42,0,0,0,0,0
8,Nazirpur,2,17555,518,399,31,0,0,0,0,0
9,Nesarabad,1,11421,145,408,14,1,2511,132,261,5
10,Pirojpur Sadar,1,14281,235,221,56,1,8525,582,76,25
11,Zianagar,2,17851,215,312,17,0,0,0,0,0
12,Total,10,107076,2004,2873,208,2,11036,714,337,30
