,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila Upazila Bhandaria Kawkhali Mathbaria Nazirpur Nesarabad Pirojpur Sadar Zianagar Total,Wheat Area 0 0 0 40 0 0 0 40,Wheat Production 0 0 0 3 0 0 0 3,Jute Area 0 0 0 0 0 0 0 0,Jute Production 0 0 0 0 0 0 0 0,Sugarcane Area 26 13 190 55 110 47 4 445,Sugarcane Production 0 0 0 40 0 0 0 40
3, Upazila,Wheat,Wheat,Jute,Jute,Sugarcane,Sugarcane
4, Upazila,Area,Production,Area,Production,Area,Production
5,Bhandaria,0,0,0,0,26,276
6,Kawkhali,0,0,0,0,19,81
7,Mathbaria,0,0,0,0,176,222
8,Nazirpur,30,3,0,0,44,440
9,Nesarabad,0,0,0,0,112,113
10,Pirojpur Sadar,0,0,0,0,46,144
11,Zianagar,0,0,0,0,4,16
12,Total,30,3,0,0,427,1291
