,0,1,2,3,4,5,6
0,Literacy ( 7+ years) rate of 2001  2011,,,,,,
1,,,,,,,
2,Upazila Upazila 1,2001 Male 2,2001 Female 3,2001 Both 4,2011 Male 5,2011 Female 6,2011 Both 7
3,Atgharia,45.9,43.2,44.6,43.7,43.6,43.7
4,Bera,38.1,28.6,33.5,44.2,38.3,41.2
5,Bhangura,42.7,33.8,38.3,46.3,41.7,44.0
6,Chatmohar,42.0,35.1,38.6,47.1,44.1,45.6
7,Faridpur,50.49,43.51,47.9,44.3,40.8,42.5
8,Ishwardi,52.2,49.18,50.6,54.6,55.3,55.0
9,Pabna Sadar,49.81,46.56,48.2,51.7,51.2,51.4
10,Santhia,41.5,34.7,38.3,45.3,42.5,43.9
11,Sujanagar,40.1,33.0,36.7,43.8,40.1,41.9
12,Total,45.2,39.5,42.4,47.8,45.6,46.7
