,0,1,2,3
0,Number of bridge and culvert 2011,,,
1,Pabna,,,
2,,,,
3,Upazila 1,Bridge 2,Culvert 3,Pul 4
4,Atgharia,1,170,172
5,Bera,3,229,215
6,Bhangura,3,205,208
7,Chatmohar,3,201,214
8,Faridpur,4,79,95
9,Ishwardi,9,246,246
10,Pabna Sadar,11,225,226
11,Santhia,1,339,169
12,Sujanagar,2,190,210
13,Total,37,98,1755
