,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,Pabna,,,,,,,,
2,,,,,,,,,
3,Upazila Upazila 1,Number of institution Number of institution 2,Number of teacher Male 3,Number of teacher Female 4,Number of teacher Total 5,Number of student Male 6,Number of student Female 7,Number of student Total 8,Student per teacher Student per teacher 9
4,Atgharia,1,7,2,9,40,22,62,7
5,Bera,1,7,3,10,110,40,150,15
6,Bhangura,0,0,0,0,0,0,0,0
7,Chatmohar,8,76,16,92,1285,420,1705,19
8,Faridpur,3,26,4,30,360,125,485,16
9,Ishwardi,3,12,3,15,120,130,250,17
10,Pabna Sadar,10,177,42,219,3756,718,4474,20
11,Santhia,3,49,13,62,819,492,1311,21
12,Sujanagar,1,7,2,9,160,42,202,22
13,Total,38,354,83,437,6490,1947,8437,19
