,0,1,2,3,4,5
0,Existing position of Government employee by category 2011,,,,,
1,,,,,,
2,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of total employee
3,Chandpur Sadar,174,100,2062,606,2942
4,Foridganj,34,24,3116,103,472
5,Haimchar,16,14,150,78,258
6,Hajiganj,48,20,401,110,579
7,Kachua,38,21,375,147,581
8,Matlab Dakshin,28,35,640,114,817
9,Matlab Uttar,25,17,988,94,1124
10,Shahrasti,29,11,723,150,913
11,Total,537,323,10232,1928,10215
