,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bakshiganj,2,15,5,20,388,47,435,22
4,Dewanganj,1,24,6,30,252,284,536,18
5,Islampur,1,12,3,15,220,20,240,16
6,Jamalpur Sadar,4,67,14,81,1666,240,1906,24
7,Madarganj,0,0,0,0,0,0,0,0
8,Melandaha,2,14,4,18,32,116,148,8
9,Sarishabari,3,27,5,32,336,98,434,14
10,Total,13,159,37,196,2894,805,3699,19
