,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2,Upazila,Paddy - Total area,Paddy - Irrigated area,Wheat - Total area,Wheat - Irrigated area,Potato - Total area,Potato - Irrigated area
3,Bakshiganj,50282,29058,976,750,2434,2000
4,Dewanganj,39493,27586,1323,2347,339,560
5,Islampur,51512,39367,1732,1564,601,755
6,Jamalpur Sadar,160014,90230,1007,996,1675,1598
7,Madarganj,64026,42638,444,726,397,441
8,Melandaha,82579,51608,532,739,817,659
9,Sarishabari,80621,49288,789,789,1008,895
10,Total,528527,329775,6803,7911,7271,6908
