,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of Government primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of Government primary school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Assasuni,89,191,252,443,10449,10148,20597,46
5,Debhata,35,88,124,212,7467,7041,14508,68
6,Kalaroa,67,119,219,338,7101,6899,14000,41
7,Kaliganj,86,183,343,526,10298,10898,21196,40
8,Satkhira Sadar,140,255,496,751,11318,15177,30495,41
9,Shyamnagar,96,191,297,488,11471,11336,22807,47
10,Tala,109,292,253,545,9910,9514,19424,36
11,Total,622,1319,1984,3303,68014,71013,143027,43
